,code_module,code_presentation,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,final_result
345,AAA,2013J,East Anglian Region,A Level or Equivalent,70-80%,0,60,N,Pass
346,AAA,2013J,South Region,A Level or Equivalent,80-90%,0,60,N,Pass
347,AAA,2013J,South Region,A Level or Equivalent,90-100%,0,60,N,Pass
348,AAA,2013J,South Region,A Level or Equivalent,90-100%,0,120,N,Withdrawn
349,AAA,2013J,Ireland,HE Qualification,,0,60,N,Pass
350,AAA,2013J,Yorkshire Region,Lower Than A Level,70-80%,0,60,N,Pass
351,AAA,2013J,North Western Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
352,AAA,2013J,West Midlands Region,A Level or Equivalent,10-20,0,60,Y,Pass
353,AAA,2013J,East Anglian Region,Lower Than A Level,80-90%,0,60,N,Pass
354,AAA,2013J,South West Region,A Level or Equivalent,50-60%,0,60,N,Pass
355,AAA,2013J,East Anglian Region,A Level or Equivalent,80-90%,0,60,N,Pass
356,AAA,2013J,Scotland,A Level or Equivalent,30-40%,0,120,N,Pass
357,AAA,2013J,West Midlands Region,A Level or Equivalent,20-30%,0,60,N,Pass
358,AAA,2013J,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,Pass
359,AAA,2013J,London Region,Lower Than A Level,10-20,0,60,N,Pass
360,AAA,2013J,Yorkshire Region,A Level or Equivalent,80-90%,0,60,N,Pass
361,AAA,2013J,West Midlands Region,A Level or Equivalent,40-50%,0,60,Y,Fail
362,AAA,2013J,East Midlands Region,A Level or Equivalent,10-20,0,120,N,Pass
363,AAA,2013J,North Western Region,A Level or Equivalent,90-100%,0,60,N,Pass
364,AAA,2013J,South East Region,Lower Than A Level,30-40%,0,120,N,Pass
365,AAA,2013J,East Midlands Region,Lower Than A Level,50-60%,0,60,N,Pass
366,AAA,2013J,South West Region,A Level or Equivalent,80-90%,0,60,N,Pass
367,AAA,2013J,South West Region,A Level or Equivalent,40-50%,0,180,N,Pass
368,AAA,2013J,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Distinction
369,AAA,2013J,London Region,A Level or Equivalent,0-10%,0,60,N,Pass
370,AAA,2013J,South East Region,HE Qualification,90-100%,0,60,N,Pass
371,AAA,2013J,North Western Region,A Level or Equivalent,90-100%,0,60,N,Pass
372,AAA,2013J,Yorkshire Region,A Level or Equivalent,90-100%,0,60,N,Fail
373,AAA,2013J,London Region,HE Qualification,20-30%,0,60,N,Pass
374,AAA,2013J,North Region,HE Qualification,10-20,0,150,N,Fail
375,AAA,2013J,South Region,A Level or Equivalent,80-90%,0,60,N,Pass
376,AAA,2013J,East Midlands Region,Lower Than A Level,30-40%,0,60,N,Pass
377,AAA,2013J,East Anglian Region,A Level or Equivalent,10-20,0,60,N,Pass
378,AAA,2013J,East Anglian Region,A Level or Equivalent,40-50%,0,60,N,Distinction
379,AAA,2013J,West Midlands Region,A Level or Equivalent,50-60%,0,60,N,Distinction
380,AAA,2013J,South Region,A Level or Equivalent,40-50%,0,180,N,Pass
381,AAA,2013J,East Anglian Region,A Level or Equivalent,70-80%,0,120,N,Pass
382,AAA,2013J,East Midlands Region,Lower Than A Level,60-70%,0,120,N,Pass
383,AAA,2014J,Scotland,HE Qualification,80-90%,0,60,N,Pass
384,AAA,2014J,South Region,Lower Than A Level,60-70%,0,60,N,Pass
385,AAA,2014J,East Anglian Region,A Level or Equivalent,60-70%,0,60,N,Distinction
386,AAA,2014J,Yorkshire Region,Lower Than A Level,40-50%,0,60,N,Pass
387,AAA,2014J,South West Region,A Level or Equivalent,40-50%,0,60,N,Pass
388,AAA,2014J,North Region,HE Qualification,30-40%,0,60,N,Pass
389,AAA,2014J,Yorkshire Region,Lower Than A Level,0-10%,0,120,N,Pass
390,AAA,2014J,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,Pass
391,AAA,2014J,East Anglian Region,HE Qualification,90-100%,0,60,N,Pass
392,AAA,2014J,Wales,A Level or Equivalent,70-80%,0,120,N,Pass
393,AAA,2014J,East Midlands Region,A Level or Equivalent,10-20,0,60,N,Pass
394,AAA,2014J,South East Region,A Level or Equivalent,80-90%,0,60,N,Pass
395,AAA,2014J,East Anglian Region,A Level or Equivalent,70-80%,1,60,N,Fail
396,AAA,2014J,Scotland,HE Qualification,40-50%,0,60,N,Pass
397,AAA,2014J,North Western Region,A Level or Equivalent,40-50%,0,120,N,Pass
398,AAA,2014J,South Region,Lower Than A Level,80-90%,0,60,N,Withdrawn
399,AAA,2014J,South West Region,Lower Than A Level,30-40%,0,60,N,Pass
400,AAA,2014J,Scotland,A Level or Equivalent,50-60%,0,60,N,Pass
401,AAA,2014J,London Region,Lower Than A Level,80-90%,0,60,N,Pass
402,AAA,2014J,South East Region,Lower Than A Level,10-20,0,60,N,Withdrawn
403,AAA,2014J,South Region,Lower Than A Level,70-80%,1,60,N,Pass
404,AAA,2014J,South East Region,Lower Than A Level,90-100%,0,60,N,Withdrawn
405,AAA,2014J,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Pass
406,AAA,2014J,London Region,HE Qualification,20-30%,0,60,N,Pass
407,AAA,2014J,London Region,HE Qualification,80-90%,0,60,N,Pass
408,AAA,2014J,South Region,HE Qualification,90-100%,0,60,N,Pass
409,AAA,2014J,Wales,A Level or Equivalent,40-50%,0,60,N,Fail
410,AAA,2014J,London Region,A Level or Equivalent,40-50%,0,60,N,Pass
411,AAA,2014J,South West Region,A Level or Equivalent,60-70%,0,60,N,Withdrawn
412,AAA,2014J,South West Region,A Level or Equivalent,40-50%,1,60,N,Pass
413,AAA,2014J,South East Region,A Level or Equivalent,60-70%,0,120,N,Distinction
414,AAA,2014J,South Region,HE Qualification,70-80%,0,60,N,Pass
415,AAA,2014J,West Midlands Region,A Level or Equivalent,50-60%,1,60,N,Withdrawn
416,AAA,2014J,East Anglian Region,A Level or Equivalent,60-70%,0,60,N,Pass
417,AAA,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
418,AAA,2014J,South East Region,A Level or Equivalent,10-20,0,60,N,Pass
419,AAA,2014J,East Anglian Region,A Level or Equivalent,90-100%,0,60,N,Pass
420,AAA,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
421,AAA,2014J,North Region,Lower Than A Level,0-10%,0,60,N,Pass
422,AAA,2014J,East Anglian Region,Lower Than A Level,20-30%,1,120,N,Withdrawn
423,AAA,2014J,South East Region,Lower Than A Level,90-100%,1,60,Y,Pass
424,AAA,2014J,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Distinction
425,AAA,2014J,South East Region,A Level or Equivalent,90-100%,0,60,N,Fail
426,AAA,2014J,South West Region,A Level or Equivalent,90-100%,1,210,N,Pass
427,AAA,2014J,Scotland,A Level or Equivalent,20-30%,0,60,N,Fail
428,AAA,2014J,East Anglian Region,Lower Than A Level,30-40%,0,120,Y,Pass
429,AAA,2014J,North Region,Lower Than A Level,60-70%,1,120,N,Pass
430,AAA,2014J,North Western Region,A Level or Equivalent,30-40%,1,60,Y,Pass
431,AAA,2014J,Scotland,A Level or Equivalent,20-30%,0,60,N,Pass
432,AAA,2014J,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,Pass
433,AAA,2014J,Wales,A Level or Equivalent,0-10%,0,120,N,Withdrawn
434,AAA,2014J,South Region,Lower Than A Level,90-100%,0,60,N,Withdrawn
435,AAA,2014J,East Anglian Region,Lower Than A Level,70-80%,1,120,N,Pass
436,AAA,2014J,South East Region,A Level or Equivalent,80-90%,0,60,N,Withdrawn
437,AAA,2014J,East Midlands Region,A Level or Equivalent,40-50%,1,60,N,Withdrawn
438,AAA,2014J,East Anglian Region,A Level or Equivalent,40-50%,0,60,Y,Pass
439,AAA,2014J,Wales,A Level or Equivalent,30-40%,0,60,N,Fail
440,AAA,2014J,South West Region,HE Qualification,70-80%,0,60,N,Pass
441,AAA,2014J,North Region,A Level or Equivalent,10-20,0,60,N,Pass
442,AAA,2014J,South East Region,Lower Than A Level,30-40%,0,60,Y,Pass
443,AAA,2014J,East Midlands Region,A Level or Equivalent,70-80%,0,60,N,Pass
444,AAA,2014J,London Region,A Level or Equivalent,50-60%,0,60,N,Pass
445,AAA,2014J,East Anglian Region,HE Qualification,90-100%,0,270,N,Withdrawn
446,AAA,2014J,Wales,Lower Than A Level,90-100%,0,60,N,Pass
447,AAA,2014J,Yorkshire Region,Lower Than A Level,10-20,0,60,N,Fail
448,AAA,2014J,Yorkshire Region,A Level or Equivalent,70-80%,1,60,N,Pass
449,AAA,2014J,East Anglian Region,A Level or Equivalent,30-40%,0,60,N,Pass
450,AAA,2014J,East Midlands Region,HE Qualification,10-20,0,60,N,Pass
451,AAA,2014J,South Region,A Level or Equivalent,90-100%,0,60,N,Pass
452,AAA,2014J,South West Region,HE Qualification,30-40%,0,60,N,Pass
453,AAA,2014J,Scotland,A Level or Equivalent,40-50%,0,60,N,Distinction
454,AAA,2014J,Yorkshire Region,HE Qualification,50-60%,0,60,N,Pass
455,AAA,2014J,South Region,Lower Than A Level,50-60%,0,60,N,Pass
456,AAA,2014J,East Midlands Region,Lower Than A Level,30-40%,0,60,N,Pass
457,AAA,2014J,Yorkshire Region,A Level or Equivalent,90-100%,1,180,N,Pass
458,AAA,2014J,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Pass
459,AAA,2014J,Yorkshire Region,A Level or Equivalent,10-20,0,60,N,Pass
460,AAA,2014J,South West Region,Lower Than A Level,60-70%,0,60,N,Fail
461,AAA,2014J,South East Region,A Level or Equivalent,60-70%,0,60,N,Pass
462,AAA,2014J,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Distinction
463,AAA,2014J,Yorkshire Region,A Level or Equivalent,30-40%,0,120,N,Pass
464,AAA,2014J,Wales,A Level or Equivalent,20-30%,0,60,N,Distinction
465,AAA,2014J,South West Region,A Level or Equivalent,10-20,0,60,N,Distinction
466,AAA,2014J,London Region,A Level or Equivalent,80-90%,1,120,N,Withdrawn
467,AAA,2014J,South East Region,Lower Than A Level,40-50%,0,60,N,Pass
468,AAA,2014J,East Anglian Region,A Level or Equivalent,40-50%,0,60,N,Pass
469,AAA,2014J,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Pass
470,AAA,2014J,North Region,Lower Than A Level,,0,60,N,Distinction
471,AAA,2014J,South Region,A Level or Equivalent,30-40%,0,240,N,Pass
472,AAA,2014J,East Anglian Region,A Level or Equivalent,30-40%,1,120,N,Fail
473,AAA,2014J,East Midlands Region,Lower Than A Level,70-80%,0,60,N,Pass
474,AAA,2014J,East Anglian Region,Lower Than A Level,40-50%,0,120,N,Withdrawn
475,AAA,2014J,London Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
476,AAA,2014J,East Anglian Region,HE Qualification,50-60%,0,60,N,Pass
477,AAA,2014J,East Midlands Region,A Level or Equivalent,70-80%,0,60,N,Fail
478,AAA,2014J,South East Region,A Level or Equivalent,60-70%,1,120,N,Withdrawn
479,AAA,2014J,East Anglian Region,HE Qualification,50-60%,0,60,N,Pass
480,AAA,2014J,West Midlands Region,A Level or Equivalent,20-30%,0,60,N,Pass
481,AAA,2014J,East Anglian Region,HE Qualification,70-80%,0,60,N,Pass
482,AAA,2014J,East Anglian Region,A Level or Equivalent,40-50%,0,90,N,Pass
483,AAA,2014J,Scotland,A Level or Equivalent,0-10%,0,60,N,Pass
484,AAA,2014J,Scotland,A Level or Equivalent,70-80%,0,60,N,Pass
485,AAA,2014J,Scotland,A Level or Equivalent,30-40%,0,120,N,Fail
486,AAA,2014J,East Midlands Region,HE Qualification,90-100%,0,60,N,Pass
487,AAA,2014J,Scotland,HE Qualification,30-40%,0,60,N,Pass
488,AAA,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
489,AAA,2014J,South East Region,A Level or Equivalent,40-50%,0,60,N,Pass
490,AAA,2014J,South West Region,A Level or Equivalent,50-60%,0,60,N,Pass
491,AAA,2014J,North Western Region,A Level or Equivalent,10-20,0,60,Y,Pass
492,AAA,2014J,Wales,A Level or Equivalent,70-80%,0,60,N,Fail
493,AAA,2014J,East Anglian Region,A Level or Equivalent,70-80%,0,60,N,Fail
494,AAA,2014J,South Region,HE Qualification,70-80%,0,60,N,Pass
495,AAA,2014J,Scotland,A Level or Equivalent,30-40%,0,60,N,Pass
496,AAA,2014J,Scotland,A Level or Equivalent,70-80%,0,120,N,Fail
497,AAA,2014J,Yorkshire Region,A Level or Equivalent,70-80%,0,60,N,Pass
498,AAA,2014J,South West Region,A Level or Equivalent,20-30%,0,60,N,Pass
499,AAA,2014J,South East Region,A Level or Equivalent,70-80%,0,60,N,Distinction
500,AAA,2014J,Ireland,A Level or Equivalent,20-30%,0,60,N,Pass
501,AAA,2014J,Scotland,HE Qualification,70-80%,1,60,N,Pass
502,AAA,2014J,West Midlands Region,A Level or Equivalent,50-60%,0,60,N,Pass
503,AAA,2014J,South Region,A Level or Equivalent,80-90%,0,60,N,Pass
504,AAA,2014J,South Region,A Level or Equivalent,90-100%,0,60,N,Pass
505,AAA,2014J,London Region,A Level or Equivalent,40-50%,0,60,N,Pass
506,AAA,2014J,South West Region,A Level or Equivalent,50-60%,0,60,N,Pass
507,AAA,2014J,East Anglian Region,A Level or Equivalent,70-80%,0,120,N,Fail
508,AAA,2014J,Scotland,HE Qualification,80-90%,0,60,N,Pass
509,AAA,2014J,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N,Pass
510,AAA,2014J,Scotland,A Level or Equivalent,90-100%,0,60,N,Distinction
511,AAA,2014J,West Midlands Region,A Level or Equivalent,30-40%,0,120,N,Pass
512,AAA,2014J,West Midlands Region,A Level or Equivalent,20-30%,0,180,N,Withdrawn
513,AAA,2014J,Yorkshire Region,A Level or Equivalent,10-20,0,60,N,Pass
514,AAA,2014J,East Anglian Region,A Level or Equivalent,80-90%,0,180,N,Withdrawn
515,AAA,2014J,East Anglian Region,A Level or Equivalent,30-40%,0,60,Y,Fail
516,AAA,2014J,South West Region,Lower Than A Level,50-60%,0,60,N,Pass
517,AAA,2014J,South Region,HE Qualification,90-100%,1,60,N,Distinction
518,AAA,2014J,Wales,A Level or Equivalent,60-70%,0,60,N,Pass
519,AAA,2014J,London Region,HE Qualification,60-70%,0,60,N,Fail
520,AAA,2014J,South West Region,A Level or Equivalent,80-90%,0,60,N,Pass
521,AAA,2014J,South East Region,A Level or Equivalent,20-30%,1,60,N,Pass
522,AAA,2014J,Yorkshire Region,A Level or Equivalent,30-40%,0,120,N,Withdrawn
523,AAA,2014J,East Midlands Region,A Level or Equivalent,60-70%,0,60,N,Pass
524,AAA,2014J,East Anglian Region,HE Qualification,10-20,0,120,N,Withdrawn
525,AAA,2014J,West Midlands Region,HE Qualification,70-80%,1,60,N,Pass
526,AAA,2014J,South Region,HE Qualification,90-100%,0,60,N,Pass
527,AAA,2014J,North Region,A Level or Equivalent,,0,60,N,Pass
528,AAA,2014J,East Anglian Region,A Level or Equivalent,20-30%,0,120,N,Pass
529,AAA,2014J,Scotland,HE Qualification,40-50%,0,120,N,Withdrawn
530,AAA,2014J,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,Pass
531,AAA,2014J,South West Region,A Level or Equivalent,30-40%,0,120,N,Pass
532,AAA,2014J,East Anglian Region,Lower Than A Level,80-90%,0,60,N,Pass
533,AAA,2014J,East Midlands Region,A Level or Equivalent,10-20,0,60,N,Pass
534,AAA,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Pass
535,AAA,2014J,Wales,A Level or Equivalent,0-10%,0,60,N,Fail
536,AAA,2014J,North Western Region,HE Qualification,30-40%,0,60,N,Pass
537,AAA,2014J,South Region,Lower Than A Level,80-90%,0,120,N,Pass
538,AAA,2014J,East Anglian Region,HE Qualification,70-80%,0,60,N,Pass
539,AAA,2014J,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,Withdrawn
540,AAA,2014J,Scotland,HE Qualification,10-20,0,60,N,Pass
541,AAA,2014J,South Region,A Level or Equivalent,40-50%,0,60,N,Pass
542,AAA,2014J,Ireland,HE Qualification,,0,60,N,Pass
543,AAA,2014J,London Region,A Level or Equivalent,40-50%,0,120,N,Pass
544,AAA,2014J,East Anglian Region,A Level or Equivalent,50-60%,0,120,Y,Distinction
545,AAA,2014J,North Western Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
546,AAA,2014J,South Region,Lower Than A Level,50-60%,0,60,N,Pass
547,AAA,2014J,South Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
548,AAA,2014J,Scotland,A Level or Equivalent,70-80%,0,60,N,Pass
549,AAA,2014J,East Anglian Region,HE Qualification,90-100%,0,60,N,Pass
550,AAA,2014J,Scotland,HE Qualification,20-30%,0,120,N,Pass
551,AAA,2014J,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Pass
552,AAA,2014J,Scotland,HE Qualification,50-60%,0,60,N,Fail
553,AAA,2014J,South Region,A Level or Equivalent,60-70%,0,60,N,Withdrawn
554,AAA,2014J,South West Region,A Level or Equivalent,10-20,0,300,N,Fail
555,AAA,2014J,Scotland,A Level or Equivalent,0-10%,1,90,N,Pass
556,AAA,2014J,South Region,HE Qualification,90-100%,0,60,N,Distinction
557,AAA,2014J,South Region,Lower Than A Level,60-70%,0,120,Y,Fail
558,AAA,2014J,South Region,Lower Than A Level,40-50%,0,180,Y,Fail
559,AAA,2014J,South West Region,A Level or Equivalent,70-80%,0,120,N,Pass
560,AAA,2014J,East Midlands Region,HE Qualification,70-80%,0,60,N,Pass
561,AAA,2014J,South East Region,Lower Than A Level,60-70%,0,60,N,Pass
562,AAA,2014J,London Region,A Level or Equivalent,20-30%,0,60,N,Pass
563,AAA,2014J,West Midlands Region,A Level or Equivalent,90-100%,0,180,N,Pass
564,AAA,2014J,West Midlands Region,A Level or Equivalent,,0,60,N,Pass
565,AAA,2014J,East Anglian Region,A Level or Equivalent,60-70%,0,60,Y,Pass
566,AAA,2014J,North Western Region,Lower Than A Level,80-90%,0,60,N,Pass
567,AAA,2014J,South East Region,A Level or Equivalent,90-100%,0,60,N,Pass
568,AAA,2014J,South West Region,A Level or Equivalent,80-90%,0,60,N,Pass
569,AAA,2014J,South East Region,HE Qualification,70-80%,0,60,N,Distinction
570,AAA,2014J,South East Region,HE Qualification,80-90%,0,60,N,Pass
571,AAA,2014J,East Anglian Region,A Level or Equivalent,30-40%,0,120,N,Pass
572,AAA,2014J,North Western Region,A Level or Equivalent,0-10%,0,60,N,Pass
573,AAA,2014J,Ireland,A Level or Equivalent,40-50%,0,60,N,Pass
574,AAA,2014J,West Midlands Region,HE Qualification,0-10%,1,60,N,Fail
575,AAA,2014J,Ireland,A Level or Equivalent,70-80%,0,90,N,Fail
576,AAA,2014J,North Region,A Level or Equivalent,50-60%,0,60,N,Pass
577,AAA,2014J,London Region,HE Qualification,10-20,0,120,N,Pass
578,AAA,2014J,Ireland,Lower Than A Level,,0,300,N,Distinction
579,AAA,2014J,East Anglian Region,A Level or Equivalent,90-100%,0,150,N,Fail
580,AAA,2014J,South East Region,A Level or Equivalent,60-70%,0,60,N,Pass
581,AAA,2014J,West Midlands Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
582,AAA,2014J,South West Region,HE Qualification,70-80%,0,120,N,Pass
583,AAA,2014J,South West Region,HE Qualification,20-30%,0,60,N,Pass
584,AAA,2014J,South West Region,A Level or Equivalent,70-80%,0,120,N,Pass
585,AAA,2014J,Ireland,A Level or Equivalent,70-80%,0,60,N,Pass
586,AAA,2014J,West Midlands Region,Lower Than A Level,50-60%,0,120,N,Fail
587,AAA,2014J,South Region,A Level or Equivalent,90-100%,0,120,N,Withdrawn
588,AAA,2014J,South East Region,HE Qualification,90-100%,1,60,N,Withdrawn
589,AAA,2014J,East Anglian Region,HE Qualification,20-30%,1,120,N,Pass
590,AAA,2014J,Wales,A Level or Equivalent,0-10%,0,120,N,Distinction
591,AAA,2014J,East Midlands Region,A Level or Equivalent,20-30%,0,180,N,Fail
592,AAA,2014J,Yorkshire Region,A Level or Equivalent,30-40%,0,120,N,Pass
593,AAA,2014J,South West Region,A Level or Equivalent,90-100%,0,120,N,Pass
594,AAA,2014J,East Anglian Region,HE Qualification,70-80%,0,120,N,Pass
595,AAA,2014J,London Region,A Level or Equivalent,10-20,0,180,N,Withdrawn
596,AAA,2014J,South West Region,A Level or Equivalent,80-90%,0,60,N,Pass
597,AAA,2014J,South East Region,A Level or Equivalent,70-80%,0,120,N,Pass
598,AAA,2014J,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N,Pass
599,AAA,2014J,London Region,Lower Than A Level,10-20,0,120,Y,Withdrawn
600,AAA,2014J,Scotland,HE Qualification,90-100%,0,60,N,Pass
601,AAA,2014J,Scotland,HE Qualification,70-80%,0,90,N,Withdrawn
602,AAA,2014J,West Midlands Region,HE Qualification,70-80%,0,120,N,Distinction
603,AAA,2014J,South West Region,Lower Than A Level,90-100%,0,120,N,Fail
604,AAA,2014J,South Region,HE Qualification,90-100%,0,60,N,Pass
605,AAA,2014J,Scotland,HE Qualification,10-20,0,120,N,Fail
606,AAA,2014J,London Region,A Level or Equivalent,60-70%,0,120,N,Pass
607,AAA,2014J,London Region,HE Qualification,80-90%,0,60,N,Pass
608,AAA,2014J,South Region,A Level or Equivalent,80-90%,0,90,N,Withdrawn
609,AAA,2014J,North Western Region,A Level or Equivalent,50-60%,0,120,N,Withdrawn
610,AAA,2014J,East Midlands Region,HE Qualification,60-70%,0,60,N,Distinction
611,AAA,2014J,Wales,A Level or Equivalent,70-80%,0,120,N,Pass
612,AAA,2014J,West Midlands Region,HE Qualification,40-50%,0,120,N,Pass
613,AAA,2014J,Yorkshire Region,HE Qualification,20-30%,0,60,N,Pass
614,AAA,2014J,South Region,HE Qualification,50-60%,0,120,N,Withdrawn
615,AAA,2014J,East Anglian Region,HE Qualification,70-80%,0,180,N,Fail
616,AAA,2014J,Scotland,HE Qualification,70-80%,0,120,N,Pass
617,AAA,2014J,London Region,A Level or Equivalent,10-20,0,60,N,Withdrawn
618,AAA,2014J,Scotland,HE Qualification,50-60%,0,90,N,Pass
619,AAA,2014J,North Region,HE Qualification,,1,60,N,Withdrawn
620,AAA,2014J,South Region,HE Qualification,50-60%,0,120,N,Withdrawn
621,AAA,2014J,South East Region,A Level or Equivalent,20-30%,0,120,N,Withdrawn
622,AAA,2014J,East Anglian Region,A Level or Equivalent,0-10%,0,120,N,Pass
623,AAA,2014J,South Region,HE Qualification,30-40%,0,120,N,Pass
624,AAA,2014J,South East Region,A Level or Equivalent,70-80%,0,60,Y,Withdrawn
625,AAA,2014J,South East Region,HE Qualification,80-90%,0,120,N,Withdrawn
626,AAA,2014J,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,Withdrawn
